Project,subject_id,Hemisphere,Surface Type,Hausdorff Distance,ASSD,Chamfer Distance,Self-Intersection C_mwrm,Total Triangles C_mwrm,Colored CA VTK Path
deepcsr,212217,lh,pial,11.299225275492004,1.1403320292021564,2.2806640584043127,0,319052,deepcsr_212217_CA_lh_pial_distanceMesh.vtk
deepcsr,211215,lh,pial,13.145804844560125,1.133379582292116,2.266759164584232,0,365373,deepcsr_211215_CA_lh_pial_distanceMesh.vtk
deepcsr,213421,lh,pial,11.793769695807166,1.159873064181238,2.319746128362476,0,322176,deepcsr_213421_CA_lh_pial_distanceMesh.vtk
deepcsr,214221,lh,pial,11.00824378476305,1.1590384349564968,2.3180768699129937,0,323393,deepcsr_214221_CA_lh_pial_distanceMesh.vtk
deepcsr,214019,lh,pial,12.901075284413594,0.9794915953105086,1.9589831906210171,0,341229,deepcsr_214019_CA_lh_pial_distanceMesh.vtk
deepcsr,212318,lh,pial,9.743124714153224,0.883272145078672,1.766544290157344,0,347273,deepcsr_212318_CA_lh_pial_distanceMesh.vtk
deepcsr,212116,lh,pial,13.82987177351881,1.053069983633322,2.106139967266644,0,352612,deepcsr_212116_CA_lh_pial_distanceMesh.vtk
deepcsr,214423,lh,pial,14.386120443775791,1.4281317639127815,2.856263527825563,0,313779,deepcsr_214423_CA_lh_pial_distanceMesh.vtk
deepcsr,221218,lh,pial,13.489689805195825,1.3238360499521147,2.6476720999042294,0,283037,deepcsr_221218_CA_lh_pial_distanceMesh.vtk
deepcsr,212823,lh,pial,9.630625173453844,0.9300017151496037,1.8600034302992074,0,377377,deepcsr_212823_CA_lh_pial_distanceMesh.vtk
deepcsr,217429,lh,pial,12.40622566496133,1.2651415969259878,2.5302831938519756,0,313669,deepcsr_217429_CA_lh_pial_distanceMesh.vtk
deepcsr,214625,lh,pial,10.668186813875453,0.9988101271015177,1.9976202542030355,0,365397,deepcsr_214625_CA_lh_pial_distanceMesh.vtk
deepcsr,214524,lh,pial,9.953851389524004,0.9649533254693777,1.9299066509387555,0,363041,deepcsr_214524_CA_lh_pial_distanceMesh.vtk
deepcsr,221319,lh,pial,10.352607203049388,0.9449719581129692,1.8899439162259384,0,328482,deepcsr_221319_CA_lh_pial_distanceMesh.vtk
deepcsr,210415,lh,white,6.306741931308052,0.4552089269370627,0.9104178538741254,0,384480,deepcsr_210415_CA_lh_white_distanceMesh.vtk
deepcsr,214726,lh,pial,10.70496793136058,1.0677269261069506,2.1354538522139013,1,369906,deepcsr_214726_CA_lh_pial_distanceMesh.vtk
deepcsr,217126,lh,pial,12.214704380260448,1.0926879578910582,2.1853759157821164,0,330478,deepcsr_217126_CA_lh_pial_distanceMesh.vtk
deepcsr,224022,lh,pial,11.712417224754546,1.1463439032253384,2.292687806450677,0,298316,deepcsr_224022_CA_lh_pial_distanceMesh.vtk
deepcsr,231928,lh,pial,12.962246469349616,1.1998783947734346,2.399756789546869,0,319628,deepcsr_231928_CA_lh_pial_distanceMesh.vtk
deepcsr,236130,lh,pial,12.397572482829618,1.2793754340002819,2.5587508680005637,1,330737,deepcsr_236130_CA_lh_pial_distanceMesh.vtk
deepcsr,223929,lh,pial,16.161496612228536,1.462481119279249,2.924962238558498,0,332573,deepcsr_223929_CA_lh_pial_distanceMesh.vtk
deepcsr,233326,lh,pial,10.659261687109787,1.0778749135010828,2.1557498270021656,0,348543,deepcsr_233326_CA_lh_pial_distanceMesh.vtk
deepcsr,220721,lh,pial,9.056187739830117,0.8668587667924919,1.7337175335849837,0,396709,deepcsr_220721_CA_lh_pial_distanceMesh.vtk
deepcsr,239944,lh,pial,11.482231410560912,1.0521745289014055,2.104349057802811,0,352051,deepcsr_239944_CA_lh_pial_distanceMesh.vtk
deepcsr,228434,lh,pial,10.348097895228962,1.0085658099278612,2.0171316198557223,0,358457,deepcsr_228434_CA_lh_pial_distanceMesh.vtk
deepcsr,237334,lh,pial,12.361904968656322,0.924324206986975,1.84864841397395,0,356614,deepcsr_237334_CA_lh_pial_distanceMesh.vtk
deepcsr,227432,lh,pial,11.153853545513558,0.8863338748529208,1.7726677497058416,0,368489,deepcsr_227432_CA_lh_pial_distanceMesh.vtk
deepcsr,245333,lh,pial,11.124026222103621,1.0172222633689192,2.0344445267378384,0,338609,deepcsr_245333_CA_lh_pial_distanceMesh.vtk
deepcsr,246133,lh,pial,12.988339723595823,1.1549186873281605,2.309837374656321,0,311561,deepcsr_246133_CA_lh_pial_distanceMesh.vtk
deepcsr,249947,lh,pial,11.573247792557469,1.2237548996520626,2.4475097993041253,0,322937,deepcsr_249947_CA_lh_pial_distanceMesh.vtk
deepcsr,211114,lh,white,6.793019803795266,0.5185008239652346,1.0370016479304691,0,389232,deepcsr_211114_CA_lh_white_distanceMesh.vtk
deepcsr,248339,lh,pial,14.72915438517012,1.0264812431557717,2.0529624863115434,0,361221,deepcsr_248339_CA_lh_pial_distanceMesh.vtk
deepcsr,212015,lh,white,7.571131548612981,0.5728390218423088,1.1456780436846177,0,375959,deepcsr_212015_CA_lh_white_distanceMesh.vtk
deepcsr,211316,lh,white,4.936510798560985,0.4810060715852572,0.9620121431705144,0,367294,deepcsr_211316_CA_lh_white_distanceMesh.vtk
deepcsr,210617,lh,white,5.772713713291934,0.5047598823746673,1.0095197647493346,0,411089,deepcsr_210617_CA_lh_white_distanceMesh.vtk
deepcsr,211922,lh,white,6.644869822793964,0.48140592911468333,0.9628118582293667,1,403819,deepcsr_211922_CA_lh_white_distanceMesh.vtk
deepcsr,211720,lh,white,7.150791581359082,0.5347996862411282,1.0695993724822563,0,417032,deepcsr_211720_CA_lh_white_distanceMesh.vtk
deepcsr,214221,lh,white,7.149611735555283,0.542650548560853,1.085301097121706,0,376933,deepcsr_214221_CA_lh_white_distanceMesh.vtk
deepcsr,212217,lh,white,5.001660026440572,0.4815307511032292,0.9630615022064584,0,383470,deepcsr_212217_CA_lh_white_distanceMesh.vtk
deepcsr,211417,lh,white,6.90189049069268,0.5190480027386832,1.0380960054773665,0,390865,deepcsr_211417_CA_lh_white_distanceMesh.vtk
deepcsr,212419,lh,white,8.098886712723216,0.5118806562946293,1.0237613125892586,0,400954,deepcsr_212419_CA_lh_white_distanceMesh.vtk
deepcsr,212318,lh,white,6.4987208247251464,0.5082030721242736,1.0164061442485472,0,358773,deepcsr_212318_CA_lh_white_distanceMesh.vtk
deepcsr,213421,lh,white,6.610548480885115,0.5199495191607235,1.039899038321447,0,397202,deepcsr_213421_CA_lh_white_distanceMesh.vtk
deepcsr,210415,rh,pial,16.00796051608567,1.2736542968092126,2.547308593618425,0,301725,deepcsr_210415_CA_rh_pial_distanceMesh.vtk
deepcsr,214019,lh,white,6.158300672948548,0.47193566588364744,0.9438713317672949,0,379169,deepcsr_214019_CA_lh_white_distanceMesh.vtk
deepcsr,250427,lh,pial,9.92542328219199,0.9378615738829652,1.8757231477659304,0,364811,deepcsr_250427_CA_lh_pial_distanceMesh.vtk
deepcsr,211215,lh,white,6.266455364968358,0.5031643687159082,1.0063287374318164,0,418161,deepcsr_211215_CA_lh_white_distanceMesh.vtk
deepcsr,212823,lh,white,6.911304673520798,0.5473894721023583,1.0947789442047167,0,379245,deepcsr_212823_CA_lh_white_distanceMesh.vtk
deepcsr,212116,lh,white,5.8051871860331525,0.46708522086230486,0.9341704417246097,0,402816,deepcsr_212116_CA_lh_white_distanceMesh.vtk
deepcsr,221218,lh,white,9.53866503759328,0.5139298584906957,1.0278597169813914,0,388111,deepcsr_221218_CA_lh_white_distanceMesh.vtk
deepcsr,221319,lh,white,7.023129687185802,0.5248052437367347,1.0496104874734693,0,359191,deepcsr_221319_CA_lh_white_distanceMesh.vtk
deepcsr,214423,lh,white,9.760668846879014,0.5982140039481589,1.1964280078963179,0,417882,deepcsr_214423_CA_lh_white_distanceMesh.vtk
deepcsr,217429,lh,white,7.075423813472923,0.5133794812993309,1.0267589625986617,0,379695,deepcsr_217429_CA_lh_white_distanceMesh.vtk
deepcsr,217126,lh,white,6.90081436074856,0.5416935782506264,1.0833871565012527,0,364512,deepcsr_217126_CA_lh_white_distanceMesh.vtk
deepcsr,214524,lh,white,12.447859489594439,0.5505884839611846,1.1011769679223693,0,378731,deepcsr_214524_CA_lh_white_distanceMesh.vtk
deepcsr,224022,lh,white,5.897513095505206,0.46119161727545677,0.9223832345509135,0,362201,deepcsr_224022_CA_lh_white_distanceMesh.vtk
deepcsr,214625,lh,white,6.205244331634,0.5034236727114028,1.0068473454228055,0,398576,deepcsr_214625_CA_lh_white_distanceMesh.vtk
deepcsr,214726,lh,white,8.46871772781121,0.5058127502379189,1.0116255004758379,0,391866,deepcsr_214726_CA_lh_white_distanceMesh.vtk
deepcsr,231928,lh,white,8.056135141962399,0.5963572252511532,1.1927144505023064,0,373040,deepcsr_231928_CA_lh_white_distanceMesh.vtk
deepcsr,211114,rh,pial,14.166675301917353,1.5510286754065858,3.1020573508131717,0,269649,deepcsr_211114_CA_rh_pial_distanceMesh.vtk
deepcsr,220721,lh,white,6.847135171102559,0.5696743125938255,1.139348625187651,0,373430,deepcsr_220721_CA_lh_white_distanceMesh.vtk
deepcsr,227432,lh,white,8.782542914463269,0.5528175959122514,1.1056351918245029,0,359470,deepcsr_227432_CA_lh_white_distanceMesh.vtk
deepcsr,237334,lh,white,6.734629379542832,0.46998062949302755,0.9399612589860551,0,378183,deepcsr_237334_CA_lh_white_distanceMesh.vtk
